110-155	0.89
100-117	2.91
64-154	1.01
15-127	0.67
33-150	0.74
141-149	0.67
61-140	0.08
86-96	0.08
61-99	0.27
64-155	0.11
80-85	0.09
64-98	0.2
30-96	0.76
42-70	0.08
82-155	0.13
138-146	0.43
85-100	0.08
86-121	0.16
55-137	0.08
43-64	0.1
105-120	0.07
70-80	0.06
139-149	0.18
23-82	0.11
47-64	0.26
21-114	0.19
95-133	0.69
54-156	0.2
64-120	0.2
10-102	0.13
83-94	0.19
107-110	0.17
2-160	0.07
4-114	0.28
50-54	0.26
13-75	0.04
34-115	0.16
95-109	0.18
7-155	0.31
31-156	0.12
33-52	0.44
47-154	0.08
52-113	0.19
60-157	0.09
114-117	0.09
2-147	0.04
27-126	0.08
1-31	0.07
125-131	0.38
86-153	0.21
4-133	0.08
5-91	0.08
66-137	0.23
62-104	0.17
10-101	0.07
140-144	0.09
89-132	0.07
6-144	0.12
26-146	0.1
7-30	0.09
38-158	0.08
55-82	0.13
117-152	0.15
52-67	0.27
63-109	0.1
56-134	0.14
141-145	0.07
96-148	0.08
16-90	0.08
35-153	0.08
36-100	0.1
16-106	0.08
41-144	0.12
20-133	0.07
102-138	0.1
69-90	0.17
65-81	0.05
69-106	0.04
93-94	0.05
42-145	0.04
38-153	0.07
7-117	0.14
11-129	0.72
67-158	0.08
32-101	0.09
28-101	0.28
20-141	0.08
126-139	0.09
135-155	0.16
77-84	0.08
149-157	0.28
44-109	0.08
61-121	0.11
70-103	0.07
1-86	0.1
73-112	0.12
86-135	0.15
62-93	0.19
122-135	0.07
1-29	0.1
108-109	0.09
65-83	0.08
84-130	0.09
101-140	0.08
115-157	0.29
82-124	0.1
70-77	0.08
115-146	0.39
82-105	0.22
80-108	0.31
31-77	0.08
43-50	0.15
45-116	0.09
70-90	0.07
70-89	0.07
124-144	0.19
111-123	0.1
50-138	0.07
34-135	0.07
113-135	0.19
66-140	0.18
47-137	0.09
60-67	0.23
39-159	0.09
38-39	0.17
16-50	0.11
63-96	0.1
42-54	0.08
40-49	0.11
124-138	0.26
35-157	0.08
34-124	0.11
94-132	0.07
13-18	0.02
70-126	0.21
98-115	0.09
39-67	0.12
13-143	0.02
7-93	0.07
67-148	0.09
114-155	0.12
1-107	0.11
10-158	0.06
6-146	0.07
96-113	0.12
104-135	0.09
105-113	0.06
4-64	0.08
14-28	0.08
69-110	0.2
37-111	1.39
67-157	0.15
2-74	0.06
64-159	0.17
69-73	0.19
91-99	0.3
52-145	0.29
36-153	0.14
121-140	0.2
26-78	0.62
6-14	0.27
141-155	0.14
51-154	0.09
32-133	0.11
77-132	0.09
52-138	0.08
93-156	0.12
10-80	0.06
101-119	0.08
35-144	0.07
12-87	0.24
45-146	0.18
45-105	0.57
108-115	3.25
99-116	1.15
121-148	1.17
46-101	0.5
38-56	0.46
3-160	0.24
56-85	0.1
56-84	0.37
105-117	0.22
30-64	0.11
115-144	1.08
97-160	0.66
44-94	0.07
28-144	0.23
77-123	0.16
34-121	0.19
102-149	0.15
29-144	0.14
4-45	0.05
43-115	0.12
70-71	0.16
9-74	0.72
40-110	0.32
95-130	0.65
49-56	0.27
74-83	0.33
107-127	0.17
68-85	0.16
8-76	0.29
35-103	0.27
38-45	0.21
43-148	0.05
14-112	0.08
49-51	0.13
31-144	0.08
46-148	0.07
19-58	0.74
21-96	0.11
54-141	0.06
78-139	0.08
28-105	0.09
34-78	0.21
101-107	0.09
1-16	0.06
61-159	0.11
6-39	0.16
30-146	0.09
43-157	0.07
49-101	0.14
23-78	0.07
33-115	0.11
44-149	0.16
76-128	0.17
31-101	0.14
29-152	0.18
53-157	0.18
14-35	0.2
23-158	0.1
13-87	0.03
21-158	0.08
26-39	0.16
46-82	0.42
73-107	0.14
51-80	0.2
18-58	2.21
1-113	0.68
43-110	0.25
133-146	0.32
18-143	0.76
28-48	1.14
99-151	0.86
47-48	1.38
20-118	0.24
29-86	0.13
78-84	0.17
79-140	0.18
30-98	0.15
32-63	0.26
27-139	0.45
30-122	0.33
52-81	0.16
32-51	0.3
6-155	0.11
32-33	0.17
23-120	0.23
60-93	0.16
4-30	0.08
75-92	0.41
9-52	0.2
28-120	0.24
104-149	0.06
47-145	0.15
27-55	0.74
108-134	0.87
6-30	0.21
145-159	0.21
43-99	0.26
51-138	0.16
33-99	0.19
33-159	0.12
69-144	0.09
7-132	0.41
5-21	0.09
44-46	0.22
30-55	0.24
76-126	0.27
35-40	0.31
30-53	0.78
43-108	0.37
54-114	0.3
6-55	0.33
83-102	0.31
61-98	1.23
4-148	0.28
28-124	0.16
40-60	0.31
37-142	1.46
52-118	0.62
124-140	0.17
7-31	0.24
6-124	0.52
38-157	0.31
21-115	0.31
25-71	0.78
107-150	0.08
14-26	0.09
20-157	0.07
93-116	0.69
92-142	1.28
50-84	0.21
29-154	0.17
45-66	0.39
10-141	0.14
67-146	0.14
21-144	0.19
95-141	0.2
55-149	0.16
29-158	0.19
121-159	0.4
30-152	0.21
39-49	1.65
35-158	0.94
109-122	0.87
103-104	0.48
46-102	0.99
8-75	2.38
30-100	0.3
85-106	0.19
69-71	0.1
5-109	1.11
47-156	0.18
100-140	0.16
34-100	0.05
61-158	0.06
138-152	0.21
99-144	0.09
81-90	0.09
17-59	0.09
134-151	0.05
45-153	0.04
39-158	0.05
86-94	0.17
95-150	0.3
99-135	0.33
9-57	0.88
17-160	0.27
3-8	0.1
24-132	0.13
102-137	0.17
74-81	0.11
12-143	0.37
21-48	0.11
57-83	0.08
124-141	0.19
110-159	0.45
105-141	0.61
20-110	1.54
75-160	0.58
52-99	0.27
47-152	0.12
51-150	0.08
46-150	0.08
126-159	0.21
48-76	0.36
98-126	0.1
38-80	0.19
121-137	0.55
52-66	0.57
35-156	0.22
125-128	1.69
99-149	0.17
51-91	0.17
108-124	0.14
29-148	0.08
22-39	0.11
36-62	0.08
11-17	0.17
9-153	0.1
73-159	0.11
34-40	0.11
1-97	0.06
36-88	0.39
14-93	0.36
70-141	0.06
83-88	0.07
117-150	0.65
22-131	0.48
50-148	0.17
23-106	0.1
104-127	0.08
82-158	0.1
114-152	0.14
101-136	0.33
44-73	0.09
77-122	0.1
139-150	0.09
26-155	0.75
5-159	0.87
32-61	0.45
146-155	0.55
102-155	0.21
39-101	0.07
48-132	0.15
99-115	0.34
10-96	0.06
71-85	0.09
21-131	0.08
33-103	0.2
56-157	0.34
52-85	0.07
10-130	0.08
36-52	0.14
115-133	0.78
55-108	0.09
4-146	0.07
60-114	0.08
26-156	0.37
87-142	1.09
128-138	0.27
154-158	0.37
21-109	0.07
32-77	0.1
14-133	0.09
34-150	0.07
35-128	0.08
8-81	0.08
46-103	0.11
98-130	0.24
102-115	0.36
84-127	0.09
44-62	0.1
115-140	0.15
16-150	0.11
115-159	0.26
36-109	0.11
133-137	0.1
56-105	0.12
1-148	0.18
76-143	0.09
114-133	0.22
86-88	0.09
103-140	0.06
93-114	0.15
21-89	0.28
112-144	0.07
81-110	0.08
60-108	0.07
29-64	0.15
31-102	0.65
73-76	0.11
95-154	0.23
40-124	0.08
47-149	0.08
23-94	0.42
82-122	0.28
80-83	0.07
7-137	0.1
1-44	0.2
89-155	0.12
4-128	0.18
66-101	0.1
115-120	0.12
32-158	0.18
84-133	0.08
73-86	0.08
3-94	0.34
77-136	0.17
144-158	0.36
49-80	0.1
43-146	0.09
62-139	0.45
67-108	0.06
28-90	0.41
82-133	1.36
42-64	0.28
109-117	0.07
33-80	0.06
44-102	0.07
126-146	1.63
5-115	0.08
41-82	0.1
113-144	0.09
56-79	0.15
102-134	0.21
26-66	0.4
17-88	0.22
103-117	0.47
62-159	1.0
4-77	0.18
85-127	0.15
39-148	0.12
7-98	0.14
17-130	0.15
67-91	0.1
33-144	0.07
80-149	0.45
50-117	0.06
59-76	0.08
15-57	0.09
4-94	0.13
103-120	0.07
120-124	0.07
52-79	0.08
10-65	0.27
107-142	0.27
18-123	0.48
106-122	0.13
108-150	0.1
67-94	0.08
69-142	0.07
47-128	0.09
120-150	0.18
86-90	0.09
48-134	0.65
61-102	1.48
9-127	0.47
126-137	0.32
23-128	0.05
124-126	0.13
50-53	0.07
62-63	0.05
27-77	0.08
42-78	0.16
26-61	0.33
84-110	0.18
109-134	0.09
49-78	0.12
41-62	0.12
30-89	0.13
1-66	0.09
105-133	0.33
48-98	0.19
28-89	0.12
31-141	0.07
44-137	0.07
40-137	0.19
54-80	0.09
43-149	0.11
100-137	0.42
41-151	0.82
57-70	0.77
51-77	0.83
67-151	0.1
79-152	0.34
41-124	0.07
44-157	0.07
27-149	0.08
26-138	0.09
47-148	0.15
47-78	1.13
25-72	0.06
21-88	0.43
41-48	0.32
85-160	0.23
114-116	0.87
22-158	0.08
14-120	0.27
73-104	0.38
15-128	0.09
43-152	0.1
101-112	0.09
4-158	0.25
70-91	0.1
39-122	0.62
93-102	0.08
52-134	0.07
40-45	0.25
51-148	0.07
56-97	0.07
11-19	0.76
21-106	0.36
50-155	0.06
58-123	0.08
21-90	0.12
24-69	0.07
45-157	0.07
144-145	0.09
104-151	0.07
93-100	0.13
35-154	0.07
14-44	0.08
20-82	0.09
16-80	0.11
27-103	0.07
76-131	0.17
22-133	0.07
49-66	0.12
42-155	0.22
12-75	0.6
60-146	0.06
104-150	0.06
47-67	0.21
15-102	0.09
29-60	0.11
3-131	0.06
96-139	0.1
34-146	0.07
34-105	0.06
30-91	0.11
62-123	0.07
39-108	0.08
79-158	0.31
51-64	0.26
9-151	0.57
14-63	0.19
116-119	0.23
117-149	0.17
1-45	0.11
75-142	0.29
48-140	0.61
41-73	0.19
55-73	0.23
67-73	0.1
36-146	0.06
114-120	0.2
19-147	0.21
44-128	0.08
4-88	0.08
12-81	0.08
66-102	0.21
47-110	0.08
7-28	0.11
10-137	0.05
33-108	0.06
49-95	0.08
49-137	0.09
30-133	0.09
34-154	0.08
23-153	0.07
33-66	0.09
44-141	0.07
32-100	0.1
31-48	0.08
4-101	0.08
101-145	0.08
46-80	0.07
114-148	0.35
85-90	0.1
26-154	0.15
115-124	0.17
80-113	0.07
60-158	0.08
66-114	0.08
26-144	0.08
33-156	0.08
88-123	0.06
140-154	0.09
58-75	0.42
53-151	0.08
1-49	0.2
114-153	0.23
58-81	0.29
63-151	0.08
125-150	0.47
132-160	0.07
48-122	0.08
29-150	0.08
88-112	0.1
39-42	0.13
1-67	0.11
112-130	0.11
7-146	0.4
91-144	0.1
138-151	0.09
29-103	0.08
28-128	0.09
27-131	0.09
151-159	0.19
83-111	0.09
120-151	0.09
35-150	0.08
43-150	0.06
66-80	0.09
63-128	0.2
114-144	0.22
123-143	0.06
103-145	0.07
27-106	0.08
11-143	0.25
114-158	0.33
19-25	0.05
122-131	0.11
34-62	0.1
39-100	0.11
8-132	0.2
26-50	0.11
101-157	0.13
99-103	0.1
34-128	0.09
17-129	0.65
39-145	0.37
5-67	0.24
29-157	0.26
60-117	0.24
53-108	0.3
42-84	0.78
33-124	0.24
46-124	0.16
70-116	0.56
81-94	0.26
51-96	0.52
14-98	0.37
109-146	0.81
144-152	0.2
6-103	0.29
91-126	0.18
97-147	0.09
74-84	0.16
82-141	0.24
12-76	0.29
109-114	1.02
52-109	0.2
47-77	0.12
63-90	0.09
121-126	0.27
33-90	0.17
126-136	0.23
26-110	0.09
60-94	0.08
42-114	0.19
144-153	0.19
31-68	0.09
11-76	0.12
6-52	0.07
13-147	0.05
117-148	0.53
101-104	0.56
32-64	0.27
83-135	0.22
114-134	0.27
107-135	0.22
139-146	0.41
53-148	0.34
37-74	1.73
10-153	0.27
98-158	0.27
20-91	0.72
26-49	0.48
43-154	0.24
23-133	0.13
29-133	0.14
14-126	0.24
77-117	0.32
8-97	0.09
153-154	0.09
52-141	0.08
43-106	0.1
55-103	0.12
64-101	0.27
31-82	0.08
26-145	0.08
34-45	0.25
95-96	0.08
63-66	0.14
76-135	0.08
53-55	0.1
85-116	0.09
104-126	0.07
63-137	0.07
23-157	0.07
50-132	0.06
97-101	0.1
89-134	0.4
139-154	0.07
41-115	0.12
7-21	0.13
35-152	0.12
61-137	0.1
29-153	0.07
86-141	0.15
28-102	0.12
9-131	0.07
14-55	0.09
38-144	0.19
117-154	0.09
34-144	0.08
41-52	0.2
95-101	0.17
29-126	0.09
103-107	0.06
113-158	0.08
29-42	0.1
48-84	0.07
119-135	0.07
30-109	0.2
6-133	0.08
31-110	0.07
109-145	0.11
67-154	0.11
33-116	0.07
51-153	0.07
47-153	0.08
108-154	0.3
14-45	0.08
54-150	0.07
53-154	0.08
13-92	0.01
140-153	0.08
108-152	0.09
12-129	0.89
108-133	0.08
42-47	0.11
124-149	0.08
28-56	0.1
42-99	0.19
106-155	0.38
89-107	0.07
6-126	0.18
94-119	0.06
39-115	0.19
80-138	0.37
64-157	0.11
108-141	0.08
119-151	0.07
14-137	0.18
8-25	0.04
45-158	0.09
51-56	0.08
1-32	0.12
56-99	0.42
56-140	0.14
52-137	0.07
114-124	0.21
60-133	0.09
148-158	0.25
54-88	0.09
39-144	0.08
114-157	0.08
82-146	0.23
46-135	0.08
12-25	0.04
113-156	0.2
17-111	0.16
79-150	0.08
62-79	0.16
7-26	0.15
44-100	0.1
2-19	0.04
52-146	0.08
150-155	0.13
26-141	0.09
76-111	0.08
157-158	0.08
23-73	0.2
6-150	0.32
146-158	0.08
90-93	0.08
28-151	0.1
24-76	0.09
57-69	0.08
33-110	0.08
96-152	0.13
54-71	0.15
27-128	0.08
75-147	0.21
76-160	0.08
41-50	0.26
67-140	0.14
72-119	0.34
70-111	0.24
7-14	0.15
105-108	0.7
30-102	0.11
90-125	0.17
46-152	0.13
60-96	0.25
63-133	0.1
85-151	0.08
154-159	0.07
38-154	0.08
21-116	0.07
44-82	0.09
100-112	0.09
76-106	0.08
49-124	0.11
139-144	0.12
76-130	0.07
28-77	0.33
32-115	0.3
7-154	0.31
35-89	0.25
108-128	0.09
35-106	0.09
43-130	0.13
42-140	0.05
99-154	0.1
48-67	0.6
145-151	0.07
102-114	0.57
1-157	0.51
27-71	0.53
47-53	0.15
36-65	0.09
32-89	0.09
63-153	0.1
152-159	0.08
119-156	0.18
146-148	0.1
63-102	0.1
51-133	0.09
53-121	0.09
7-145	0.09
122-126	0.08
69-131	0.06
32-42	0.08
118-156	0.06
104-128	0.07
133-140	0.12
9-130	0.1
53-82	0.21
35-102	0.1
61-96	0.13
26-64	0.28
24-104	0.23
4-115	0.28
60-73	0.13
51-88	0.09
15-58	0.08
21-153	0.07
105-153	0.17
5-128	0.22
87-123	0.18
96-156	0.14
70-127	0.11
22-89	0.09
65-134	0.11
54-151	0.07
7-159	0.09
99-153	0.08
41-158	0.09
105-146	0.43
88-97	0.07
97-106	0.07
64-78	0.32
7-20	0.09
117-141	0.1
38-109	0.08
98-100	0.17
60-82	0.1
66-91	0.11
93-151	0.12
105-135	0.38
63-73	0.09
10-77	0.06
62-86	0.14
61-126	0.13
79-88	0.15
89-99	0.2
31-59	0.08
7-133	0.2
34-90	0.2
55-115	0.1
102-158	0.19
61-110	0.11
31-111	0.09
35-88	0.18
14-141	0.21
62-108	0.28
67-114	0.19
27-50	0.12
88-107	0.07
78-121	0.21
104-106	0.07
41-153	0.08
32-156	0.07
20-42	0.08
14-61	0.11
102-108	0.1
16-71	0.08
61-82	0.17
61-114	0.15
36-110	0.07
4-156	0.12
1-28	0.24
71-97	0.09
114-115	0.15
44-153	0.06
106-107	0.08
25-147	0.04
23-156	0.07
30-65	0.1
16-59	0.08
34-110	0.09
40-52	0.14
3-19	0.07
89-159	0.1
129-132	0.08
9-42	0.05
36-71	0.08
47-131	0.08
24-25	0.05
20-80	0.07
71-95	1.79
82-86	0.16
89-125	0.52
30-115	0.14
84-135	0.17
35-64	0.21
55-128	0.34
48-55	0.3
63-89	0.1
63-88	0.12
8-69	0.09
42-82	0.44
72-79	0.39
43-88	0.13
7-152	0.97
42-154	0.24
56-121	0.16
73-78	0.42
122-150	0.09
96-102	0.14
1-149	0.11
32-62	0.09
26-80	0.17
21-141	0.08
71-86	0.21
76-87	0.08
126-154	0.1
53-103	0.08
60-122	0.1
112-126	0.22
5-114	0.15
56-117	0.2
103-108	0.21
109-112	0.24
76-89	0.09
86-102	0.12
137-145	0.09
5-49	0.37
51-89	0.32
38-90	1.04
52-122	0.26
32-154	0.13
52-63	0.28
27-133	0.22
83-142	0.1
124-156	0.18
10-121	0.05
49-120	0.11
110-134	0.08
67-126	0.1
1-30	0.09
77-79	0.14
24-31	0.09
64-144	0.08
18-81	0.57
67-115	0.25
106-159	0.2
63-106	0.09
130-159	0.1
109-158	0.28
63-65	0.24
20-88	0.08
6-41	0.06
105-121	0.23
47-90	1.25
52-86	0.39
93-135	0.1
29-141	0.08
48-136	0.26
16-156	0.08
86-146	0.07
49-140	0.12
47-61	0.12
56-64	0.27
109-154	0.1
61-94	0.1
82-145	0.23
22-100	0.06
20-126	0.08
66-100	0.24
103-139	0.1
61-135	0.16
122-133	0.44
66-148	0.38
34-130	0.13
94-139	0.08
76-142	0.08
45-73	1.79
21-71	0.08
67-150	0.08
65-145	0.08
116-145	0.07
36-72	0.16
67-103	0.6
89-139	0.24
80-132	0.06
64-156	0.67
22-154	0.26
94-104	0.16
21-152	0.24
97-128	0.07
73-84	0.09
104-143	0.44
21-154	0.14
49-151	0.21
39-110	0.1
47-130	0.16
44-77	0.12
99-130	0.35
43-52	0.33
25-130	0.03
26-117	0.2
91-134	0.09
31-133	0.11
61-113	0.29
52-159	0.38
91-100	0.16
12-97	0.07
68-112	0.09
47-151	0.09
130-139	0.12
99-131	0.22
58-83	0.1
39-146	0.08
33-102	0.1
79-156	0.09
19-24	0.48
104-133	0.29
63-71	0.39
60-61	0.15
94-107	0.15
60-137	0.18
118-126	0.15
60-105	0.07
140-152	0.12
91-138	0.18
105-110	0.26
63-114	0.22
12-123	0.07
46-90	0.18
5-103	0.23
22-65	0.11
27-72	0.15
14-138	0.18
123-131	0.15
38-121	0.17
153-155	0.15
98-109	0.45
115-156	0.08
40-90	0.1
100-121	0.18
28-116	0.08
71-122	0.12
75-127	0.22
18-97	0.07
94-146	0.19
66-96	0.12
30-126	0.09
36-151	0.08
98-148	0.08
17-100	0.11
26-86	0.07
10-126	0.11
53-105	0.21
80-112	0.2
107-151	0.14
102-122	0.16
106-113	0.09
31-127	0.08
77-108	0.12
22-71	0.09
137-151	0.81
1-91	0.34
61-62	0.62
40-109	0.36
89-122	0.08
88-122	0.09
40-62	0.09
50-61	0.24
9-143	0.31
15-129	0.11
59-75	1.29
42-153	0.23
148-157	0.08
88-132	0.07
6-131	0.09
26-150	0.09
24-129	0.39
44-130	0.11
85-147	0.16
49-144	0.08
23-39	0.1
83-141	0.08
79-157	0.13
102-107	0.08
27-116	0.16
114-140	0.19
34-82	0.08
116-155	0.22
47-158	0.22
22-106	0.08
74-85	0.09
53-73	0.08
80-114	0.27
34-106	0.1
54-142	0.23
134-141	0.32
145-152	0.24
16-128	0.44
53-109	0.09
34-56	0.19
68-92	0.25
51-156	0.09
65-113	0.21
48-66	0.28
2-8	0.03
15-77	0.08
34-77	0.09
53-77	0.12
80-152	0.3
106-108	0.15
101-154	0.26
70-160	0.13
6-53	0.08
143-147	0.55
7-153	0.63
28-72	0.72
100-114	0.89
82-135	0.43
62-124	0.38
78-138	0.09
86-109	0.14
43-133	0.08
46-115	0.15
83-100	0.07
59-93	0.46
31-160	0.12
44-90	0.2
48-148	0.36
7-141	0.25
71-145	0.23
41-88	0.24
65-117	0.53
109-141	0.34
62-137	0.08
25-68	0.15
20-154	0.37
81-106	0.16
5-121	0.29
45-48	0.09
68-95	0.21
47-71	0.2
56-152	0.63
57-76	0.09
7-45	0.1
3-110	0.08
82-156	0.14
51-158	0.08
45-149	0.11
32-141	0.1
14-67	0.08
83-128	0.09
25-88	0.05
25-106	0.04
14-33	0.15
14-46	0.15
22-152	0.21
27-94	0.12
52-100	0.26
71-140	0.37
67-130	0.26
20-65	0.12
71-139	0.07
11-84	0.06
137-148	0.8
120-154	0.37
32-153	0.35
80-155	0.51
25-37	0.04
43-90	0.08
126-152	0.11
12-69	0.07
116-118	0.2
9-48	0.16
5-146	0.15
50-114	0.26
46-72	0.21
29-66	0.11
15-75	0.19
115-135	0.47
67-88	0.22
42-102	1.49
35-133	0.22
158-159	0.15
36-101	0.09
78-146	0.08
71-79	0.29
58-132	0.08
6-110	0.3
110-117	0.07
114-135	0.46
61-103	0.27
100-154	0.1
45-77	0.19
61-128	0.4
23-135	0.06
30-153	0.26
48-85	0.25
38-133	0.37
79-100	0.49
33-109	0.28
43-89	0.08
9-58	0.18
48-105	0.47
86-152	0.2
66-105	0.07
40-158	0.12
11-69	0.13
72-98	0.51
100-115	0.76
51-65	0.29
78-157	0.09
110-124	0.26
30-141	0.07
102-112	0.47
115-139	0.22
56-83	0.07
45-67	0.16
6-148	0.12
38-78	0.1
6-78	0.19
137-140	0.08
137-138	0.08
51-72	0.2
34-94	0.06
64-158	0.19
10-88	0.05
121-154	0.1
103-122	0.07
73-140	0.1
70-72	0.08
145-150	0.07
33-62	0.11
61-157	0.09
133-138	0.08
4-153	0.12
85-128	0.08
1-95	0.28
16-87	0.22
108-130	0.32
102-109	0.47
14-135	0.59
25-111	0.04
16-131	0.08
139-158	0.09
53-115	0.09
107-128	0.08
108-114	0.07
21-42	0.08
4-102	0.14
145-153	0.08
96-153	0.13
114-154	0.14
45-135	0.07
46-48	0.27
57-104	0.2
105-157	1.29
69-74	0.07
73-120	0.08
57-84	0.13
69-160	0.09
107-111	0.08
83-127	0.19
102-144	0.14
100-149	0.15
85-150	0.11
41-154	0.1
7-43	0.1
4-116	0.15
26-91	0.15
40-115	0.07
50-82	0.1
52-156	0.27
101-114	0.16
53-96	0.22
62-84	0.08
137-157	0.2
7-35	0.11
7-51	0.1
7-47	0.14
15-88	0.07
70-151	0.07
112-116	0.54
45-50	0.54
44-105	0.26
150-157	0.26
87-107	0.09
78-158	0.09
54-130	0.09
38-156	0.1
3-142	0.09
51-135	0.08
3-92	0.09
31-74	0.5
81-130	0.08
29-65	0.11
47-88	0.13
80-82	0.13
121-138	0.17
91-117	0.22
53-146	0.14
35-114	0.14
139-153	0.07
36-111	0.25
101-133	0.63
75-107	0.08
1-64	0.2
10-135	0.06
108-144	0.09
86-149	0.12
61-117	0.17
5-45	0.06
27-115	0.09
110-132	0.07
5-60	0.06
4-121	0.35
63-82	0.44
30-48	0.09
14-52	0.1
65-93	0.11
114-146	0.09
23-110	0.08
40-56	0.07
151-155	0.23
62-95	0.17
10-57	0.06
35-65	0.24
88-99	0.22
60-77	0.25
57-86	0.17
66-128	0.27
92-123	0.16
131-132	0.07
66-78	0.09
89-97	0.08
58-129	0.6
51-126	0.09
29-101	0.11
20-102	0.08
40-88	0.14
12-142	0.65
100-107	0.09
26-67	0.08
107-156	0.06
40-61	0.07
32-91	0.22
51-146	0.06
46-146	0.06
9-150	0.15
109-118	0.17
41-149	0.13
111-134	0.36
54-58	0.33
50-154	0.24
74-93	0.36
80-159	0.1
35-56	0.09
108-116	0.08
39-82	0.09
25-59	0.05
72-117	1.05
45-89	0.31
40-144	0.09
156-158	0.22
106-123	0.06
62-83	0.07
18-75	0.54
113-154	0.06
29-102	0.08
41-65	0.26
55-65	0.62
8-147	0.68
24-27	0.16
104-129	0.69
112-142	0.34
50-60	0.14
56-66	0.07
27-130	0.18
60-64	0.09
25-127	0.04
43-114	0.13
33-114	0.15
7-134	0.17
47-52	0.19
116-136	0.45
5-94	0.13
109-149	0.11
85-88	0.07
5-141	0.13
9-72	0.09
94-155	0.06
148-154	0.07
140-158	0.08
43-116	0.08
45-88	0.35
23-57	0.31
7-99	0.16
1-93	0.06
139-156	0.07
68-123	0.07
124-154	0.2
21-61	0.09
145-154	0.41
62-69	0.16
55-64	0.7
65-99	0.28
24-118	0.3
48-113	0.11
7-91	0.17
62-120	0.11
55-151	0.13
80-84	0.07
14-99	0.19
27-153	0.19
17-90	0.3
99-114	0.52
56-112	0.53
91-135	0.51
116-153	0.47
121-135	0.79
58-84	0.42
96-108	0.4
5-149	0.18
82-159	0.37
17-106	0.39
20-114	0.62
27-80	0.07
1-118	0.14
76-90	0.06
135-138	0.28
22-101	0.08
135-158	0.17
23-68	0.09
21-68	0.11
49-77	0.11
31-109	0.08
17-150	0.05
49-128	0.4
114-141	0.26
101-105	0.24
38-103	0.11
29-89	0.4
83-156	0.09
45-106	0.09
78-131	0.14
1-152	0.22
61-77	0.14
84-129	0.06
80-126	0.07
50-152	0.1
29-68	0.12
42-109	0.41
107-129	0.35
74-118	0.19
93-147	0.17
118-160	0.31
17-71	0.13
55-114	0.07
54-62	0.07
44-52	0.24
61-133	0.18
55-101	0.19
13-111	0.01
49-122	0.22
5-44	0.08
81-156	0.08
60-130	0.1
41-130	0.11
62-157	0.5
74-79	0.53
77-78	1.1
60-106	0.52
75-85	0.29
77-99	0.21
77-139	0.1
43-100	0.59
5-126	0.26
1-63	0.18
20-101	0.06
62-119	0.08
36-73	0.07
27-88	0.12
22-57	0.1
5-65	0.17
135-154	0.1
26-73	0.29
52-80	0.08
137-146	0.21
42-63	0.08
28-80	0.21
28-153	0.06
120-135	0.07
68-81	0.08
118-144	0.07
60-113	0.14
20-45	0.18
82-93	0.06
1-76	0.08
30-61	0.09
29-130	0.15
79-82	0.12
80-102	0.51
91-110	0.37
110-125	0.39
41-103	0.08
94-148	0.32
14-146	0.07
94-98	0.09
73-134	0.11
100-113	0.1
47-135	0.08
60-102	0.39
60-141	0.11
129-142	0.27
77-148	0.2
57-119	0.09
16-129	0.09
15-130	0.07
85-103	0.08
75-84	0.21
77-125	0.17
23-109	0.06
117-135	0.1
52-105	0.06
60-126	0.08
32-124	0.06
84-141	0.07
115-119	0.06
56-69	0.07
31-142	0.08
7-42	0.22
27-121	0.15
103-124	1.02
59-98	0.7
120-131	0.1
90-138	0.25
46-106	0.09
18-54	0.1
49-131	0.1
61-66	1.9
10-100	0.48
34-133	0.71
61-149	0.38
108-158	0.14
74-92	0.6
40-73	0.08
87-132	0.18
26-62	0.19
2-18	0.04
7-139	0.1
57-145	0.24
26-106	0.21
23-59	0.2
113-157	0.08
63-64	0.08
41-137	0.08
46-49	0.24
62-136	0.31
63-124	0.07
5-53	0.08
96-98	0.12
5-130	0.11
73-123	0.11
63-149	0.08
9-89	0.06
72-134	0.12
28-65	0.11
83-143	0.1
61-131	1.34
109-159	0.5
1-27	0.37
102-117	0.79
116-146	0.17
28-103	0.08
79-89	0.15
6-151	0.18
17-18	0.18
34-48	0.11
3-75	0.06
61-156	0.1
47-109	0.13
39-124	0.06
99-141	0.1
38-146	0.06
29-115	0.07
50-107	0.14
105-122	0.13
39-139	0.11
99-148	0.09
32-146	0.06
32-105	0.06
46-137	0.13
46-71	0.13
27-74	0.45
7-33	0.1
56-109	0.59
77-97	0.13
43-102	0.08
50-66	0.34
11-54	0.15
72-113	0.44
18-24	1.54
70-130	0.08
39-133	0.09
72-107	0.11
42-149	0.25
20-144	0.08
67-82	0.1
120-158	0.09
1-112	0.07
43-57	0.21
105-148	0.17
50-93	0.06
96-120	0.12
54-101	0.19
83-89	0.19
32-56	0.09
54-103	0.07
43-105	0.06
41-78	0.09
28-91	0.18
51-105	0.06
108-148	0.21
111-118	0.11
1-114	0.45
124-152	0.12
88-159	0.1
26-90	1.36
30-130	0.2
149-150	0.54
66-77	0.42
15-19	0.4
7-148	0.15
31-90	0.08
152-157	0.1
135-148	0.23
74-98	0.57
10-156	0.17
101-134	0.14
75-132	0.07
62-148	0.13
110-146	0.14
60-128	0.06
88-108	0.1
50-104	0.04
43-91	0.11
63-157	0.08
15-135	0.1
49-159	0.33
105-159	0.07
6-105	0.07
55-61	0.12
63-91	0.09
118-158	0.07
2-125	0.16
