148-46	8.130	0.000	0.050	0.0	100.00	100.00	0.000	1
61-43	9.700	0.000	0.060	0.0	100.00	100.00	0.000	1
40-60	12.910	0.000	0.100	0.0	100.00	100.00	0.000	1
51-78	8.660	0.000	0.160	0.0	100.00	100.00	0.000	1
36-91	8.160	0.000	0.070	0.0	100.00	100.00	0.000	1
4-66	9.070	0.000	0.040	0.0	100.00	100.00	0.000	1
113-26	8.900	0.000	0.110	0.0	100.00	100.00	0.000	1
148-47	9.970	0.000	0.060	0.0	100.00	100.00	0.000	1
97-56	8.730	0.000	0.060	0.0	100.00	100.00	0.000	1
145-137	10.780	0.000	0.040	0.0	100.00	100.00	0.000	1
95-64	10.950	0.000	0.090	0.0	100.00	100.00	0.000	1
134-149	15.780	0.000	0.270	0.0	100.00	100.00	0.000	1
104-80	3.640	0.000	0.070	0.0	100.00	100.00	0.000	1
17-94	3.490	0.000	0.040	0.0	100.00	100.00	0.000	1
90-136	12.130	0.000	0.160	0.0	100.00	100.00	0.000	1
19-87	11.500	0.000	0.240	0.0	100.00	100.00	0.000	1
77-136	11.540	0.000	0.090	0.0	100.00	100.00	0.000	1
48-136	9.150	0.000	0.070	0.0	100.00	100.00	0.000	1
13-142	1.160	0.000	0.040	0.0	100.00	100.00	0.000	1
117-60	5.870	0.000	0.150	0.0	100.00	100.00	0.000	1
18-92	11.270	0.000	0.120	0.0	100.00	100.00	0.000	1
62-136	9.610	0.000	0.140	0.0	100.00	100.00	0.000	1
32-157	6.540	0.000	0.070	0.0	100.00	100.00	0.000	1
12-92	11.700	0.000	0.190	0.0	100.00	100.00	0.000	1
11-92	11.230	0.000	0.280	0.0	100.00	100.00	0.000	1
65-125	10.490	0.000	0.150	0.0	100.00	100.00	0.000	1
129-92	14.250	0.000	0.250	0.0	100.00	100.00	0.000	1
8-92	10.960	0.000	0.240	0.0	100.00	100.00	0.000	1
58-92	12.620	0.000	0.240	0.0	100.00	100.00	0.000	1
22-157	6.800	0.000	0.050	0.0	100.00	100.00	0.000	1
131-136	13.910	0.000	0.350	0.0	100.00	100.00	0.000	1
143-37	13.620	0.000	0.260	0.0	100.00	100.00	0.000	1
73-136	9.190	0.000	0.120	0.0	100.00	100.00	0.000	1
72-125	13.570	0.000	0.130	0.0	100.00	100.00	0.000	1
147-37	12.520	0.000	0.220	0.0	100.00	100.00	0.000	1
142-37	11.600	0.000	0.310	0.0	100.00	100.00	0.000	1
75-87	11.610	0.000	0.210	0.0	100.00	100.00	0.000	1
147-92	11.330	0.000	0.110	0.0	100.00	100.00	0.000	1
46-78	10.330	0.000	0.060	0.0	100.00	100.00	0.000	1
47-78	10.640	0.000	0.110	0.0	100.00	100.00	0.000	1
128-136	15.400	0.000	0.200	0.0	100.00	100.00	0.000	1
71-125	15.150	0.000	0.090	0.0	100.00	100.00	0.000	1
19-143	13.050	0.000	0.250	0.0	100.00	100.00	0.000	1
47-66	8.310	0.000	0.090	0.0	100.00	100.00	0.000	1
120-26	10.050	0.000	0.090	0.0	100.00	100.00	0.000	1
24-37	12.030	0.000	0.280	0.0	100.00	100.00	0.000	1
19-75	17.530	0.000	0.400	0.0	100.00	100.00	0.000	1
28-157	7.090	0.000	0.060	0.0	100.00	100.00	0.000	1
51-66	11.040	0.000	0.090	0.0	100.00	100.00	0.000	1
54-7	6.120	0.000	0.070	0.0	100.00	100.00	0.000	1
16-156	5.990	0.000	0.040	0.0	100.00	100.00	0.000	1
11-37	19.240	0.000	0.550	0.0	100.00	100.00	0.000	1
103-136	17.710	0.000	0.320	0.0	100.00	100.00	0.000	1
93-154	6.030	0.000	0.070	0.0	100.00	100.00	0.000	1
138-148	5.340	0.000	0.070	0.0	100.00	100.00	0.000	1
12-37	19.880	0.000	0.470	0.0	100.00	100.00	0.000	1
85-126	7.510	0.000	0.070	0.0	100.00	100.00	0.000	1
46-66	10.390	0.000	0.040	0.0	100.00	100.00	0.000	1
33-39	9.060	0.000	0.100	0.0	100.00	100.00	0.000	1
70-133	6.310	0.000	0.060	0.0	100.00	100.00	0.000	1
122-157	8.310	0.000	0.070	0.0	100.00	100.00	0.000	1
15-156	7.320	0.000	0.100	0.0	100.00	100.00	0.000	1
86-146	5.920	0.000	0.070	0.0	100.00	100.00	0.000	1
129-87	16.060	0.000	0.210	0.0	100.00	100.00	0.000	1
107-80	6.750	0.000	0.100	0.0	100.00	100.00	0.000	1
33-61	9.050	0.000	0.150	0.0	100.00	100.00	0.000	1
159-26	6.490	0.000	0.110	0.0	100.00	100.00	0.000	1
108-53	7.250	0.000	0.070	0.0	100.00	100.00	0.000	1
112-82	8.210	0.000	0.050	0.0	100.00	100.00	0.000	1
18-19	18.000	0.000	0.690	0.0	100.00	100.00	0.000	1
143-92	18.790	0.000	0.380	0.0	100.00	100.00	0.000	1
43-137	7.460	0.000	0.060	0.0	100.00	100.00	0.000	1
35-78	9.930	0.000	0.080	0.0	100.00	100.00	0.000	1
63-124	8.730	0.000	0.040	0.0	100.00	100.00	0.000	1
33-49	11.390	0.000	0.120	0.0	100.00	100.00	0.000	1
74-37	17.040	0.000	0.350	0.0	100.00	100.00	0.000	1
5-53	6.740	0.000	0.070	0.0	100.00	100.00	0.000	1
99-26	11.510	0.000	0.100	0.0	100.00	100.00	0.000	1
11-19	19.630	0.000	0.460	0.0	100.00	100.00	0.000	1
85-42	6.430	0.000	0.060	0.0	100.00	100.00	0.000	1
3-48	4.500	0.000	0.060	0.0	100.00	100.00	0.000	1
4-137	10.690	0.000	0.110	0.0	100.00	100.00	0.000	1
30-124	6.700	0.000	0.110	0.0	100.00	100.00	0.000	1
75-129	19.310	0.000	0.320	0.0	100.00	100.00	0.000	1
150-136	20.420	0.000	0.340	0.0	100.00	100.00	0.000	1
41-45	11.960	0.000	0.120	0.0	100.00	100.00	0.000	1
112-114	7.940	0.000	0.090	0.0	100.00	100.00	0.000	1
23-96	8.390	0.000	0.090	0.0	100.00	100.00	0.000	1
54-102	7.600	0.000	0.060	0.0	100.00	100.00	0.000	1
25-90	5.570	0.000	0.080	0.0	100.00	100.00	0.000	1
79-91	9.750	0.000	0.080	0.0	100.00	100.00	0.000	1
151-136	20.460	0.000	0.320	0.0	100.00	100.00	0.000	1
98-96	7.400	0.000	0.090	0.0	100.00	100.00	0.000	1
84-126	8.500	0.000	0.090	0.0	100.00	100.00	0.000	1
140-49	8.380	0.000	0.100	0.0	100.00	100.00	0.000	1
25-89	4.970	0.000	0.040	0.0	100.00	100.00	0.000	1
54-153	6.120	0.000	0.070	0.0	100.00	100.00	0.000	1
105-23	5.890	0.000	0.070	0.0	100.00	100.00	0.000	1
140-39	9.790	0.000	0.120	0.0	100.00	100.00	0.000	1
41-60	8.660	0.000	0.120	0.0	100.00	100.00	0.000	1
12-19	23.830	0.000	0.580	0.0	100.00	100.00	0.000	1
118-115	8.830	0.000	0.070	0.0	100.00	100.00	0.000	1
105-21	5.520	0.000	0.050	0.0	100.00	100.00	0.000	1
23-146	8.840	0.000	0.020	0.0	100.00	100.00	0.000	1
38-26	8.100	0.000	0.040	0.0	100.00	100.00	0.000	1
61-51	9.590	0.000	0.060	0.0	100.00	100.00	0.000	1
155-149	6.030	0.000	0.060	0.0	100.00	100.00	0.000	1
105-122	6.490	0.000	0.060	0.0	100.00	100.00	0.000	1
3-150	7.760	0.000	0.050	0.0	100.00	100.00	0.000	1
84-42	6.100	0.000	0.070	0.0	100.00	100.00	0.000	1
155-96	7.410	0.000	0.080	0.0	100.00	100.00	0.000	1
112-52	8.170	0.000	0.090	0.0	100.00	100.00	0.000	1
138-78	6.020	0.000	0.070	0.0	100.00	100.00	0.000	1
19-58	24.850	0.000	1.000	0.0	100.00	100.00	0.000	1
9-135	7.210	0.000	0.030	0.0	100.00	100.00	0.000	1
19-129	27.030	0.000	0.790	0.0	100.00	100.00	0.000	1
105-29	5.900	0.000	0.080	0.0	100.00	100.00	0.000	1
61-46	8.330	0.000	0.100	0.0	100.00	100.00	0.000	1
61-47	8.470	0.000	0.110	0.0	100.00	100.00	0.000	1
31-158	8.410	0.000	0.070	0.0	100.00	100.00	0.000	1
25-88	4.430	0.000	0.020	0.0	100.00	100.00	0.000	1
35-61	6.940	0.000	0.100	0.0	100.00	100.00	0.000	1
29-146	6.240	0.000	0.090	0.0	100.00	100.00	0.000	1
118-121	6.740	0.000	0.100	0.0	100.00	100.00	0.000	1
3-62	5.640	0.000	0.040	0.0	100.00	100.00	0.000	1
10-115	7.290	0.000	0.070	0.0	100.00	100.00	0.000	1
6-26	8.910	0.000	0.080	0.0	100.00	100.00	0.000	1
106-125	24.500	0.000	0.500	0.0	100.00	100.00	0.000	1
20-26	9.500	0.000	0.080	0.0	100.00	100.00	0.000	1
21-146	8.580	0.000	0.090	0.0	100.00	100.00	0.000	1
83-101	5.860	0.000	0.090	0.0	100.00	100.00	0.000	1
9-1	6.080	0.000	0.100	0.0	100.00	100.00	0.000	1
148-140	6.590	0.000	0.050	0.0	100.00	100.00	0.000	1
8-37	30.090	0.000	0.530	0.0	100.00	100.00	0.000	1
95-91	10.250	0.000	0.060	0.0	100.00	100.00	0.000	1
25-106	5.580	0.000	0.050	0.0	100.00	100.00	0.000	1
139-39	8.460	0.000	0.070	0.0	100.00	100.00	0.000	1
19-8	26.860	0.000	0.560	0.0	100.00	100.00	0.000	1
33-66	6.740	0.000	0.080	0.0	100.00	100.00	0.000	1
54-116	6.270	0.000	0.060	0.0	100.00	100.00	0.000	1
119-82	8.280	0.000	0.040	0.0	100.00	100.00	0.000	1
69-100	7.970	0.000	0.090	0.0	100.00	100.00	0.000	1
99-148	6.580	0.000	0.060	0.0	100.00	100.00	0.000	1
119-114	6.140	0.000	0.030	0.0	100.00	100.00	0.000	1
10-121	5.880	0.000	0.080	0.0	100.00	100.00	0.000	1
148-139	7.730	0.000	0.110	0.0	100.00	100.00	0.000	1
139-49	9.890	0.000	0.110	0.0	100.00	100.00	0.000	1
118-14	8.520	0.000	0.070	0.0	100.00	100.00	0.000	1
83-56	6.460	0.000	0.070	0.0	100.00	100.00	0.000	1
78-140	8.110	0.000	0.070	0.0	100.00	100.00	0.000	1
54-141	7.130	0.000	0.060	0.0	100.00	100.00	0.000	1
122-146	5.980	0.000	0.080	0.0	100.00	100.00	0.000	1
17-110	4.290	0.000	0.050	0.0	100.00	100.00	0.000	1
34-39	8.220	0.000	0.110	0.0	100.00	100.00	0.000	1
21-96	11.090	0.000	0.130	0.0	100.00	100.00	0.000	1
34-49	8.280	0.000	0.060	0.0	100.00	100.00	0.000	1
35-49	11.790	0.000	0.090	0.0	100.00	100.00	0.000	1
139-78	7.290	0.000	0.100	0.0	100.00	100.00	0.000	1
134-64	7.460	0.000	0.100	0.0	100.00	100.00	0.000	1
160-37	30.530	0.000	0.410	0.0	100.00	100.00	0.000	1
138-39	6.770	0.000	0.070	0.0	100.00	100.00	0.000	1
93-144	7.480	0.000	0.070	0.0	100.00	100.00	0.000	1
29-96	11.000	0.000	0.090	0.0	100.00	100.00	0.000	1
145-124	8.070	0.000	0.030	0.0	100.00	100.00	0.000	1
138-49	6.660	0.000	0.070	0.0	100.00	100.00	0.000	1
35-39	12.800	0.000	0.100	0.0	100.00	100.00	0.000	1
32-146	7.430	0.000	0.070	0.0	100.00	100.00	0.000	1
38-148	6.850	0.000	0.050	0.0	100.00	100.00	0.000	1
105-32	6.270	0.000	0.100	0.0	100.00	100.00	0.000	1
105-28	6.070	0.000	0.100	0.0	100.00	100.00	0.000	1
25-130	4.820	0.000	0.050	0.0	100.00	100.00	0.000	1
113-49	9.020	0.000	0.080	0.0	100.00	100.00	0.000	1
32-96	9.350	0.000	0.120	0.0	100.00	100.00	0.000	1
55-45	8.390	0.000	0.050	0.0	100.00	100.00	0.000	1
113-39	9.360	0.000	0.110	0.0	100.00	100.00	0.000	1
148-34	6.530	0.000	0.070	0.0	100.00	100.00	0.000	1
27-64	12.080	0.000	0.110	0.0	100.00	100.00	0.000	1
13-147	1.790	0.000	0.040	0.0	100.00	100.00	0.000	1
22-146	6.910	0.000	0.080	0.0	100.00	100.00	0.000	1
51-137	7.800	0.000	0.080	0.0	100.00	100.00	0.000	1
28-146	7.080	0.000	0.040	0.0	100.00	100.00	0.000	1
22-96	8.510	0.000	0.090	0.0	100.00	100.00	0.000	1
33-137	7.370	0.000	0.120	0.0	100.00	100.00	0.000	1
120-49	8.820	0.000	0.070	0.0	100.00	100.00	0.000	1
105-22	6.780	0.000	0.050	0.0	100.00	100.00	0.000	1
69-156	6.250	0.000	0.080	0.0	100.00	100.00	0.000	1
47-137	7.600	0.000	0.080	0.0	100.00	100.00	0.000	1
120-39	9.820	0.000	0.120	0.0	100.00	100.00	0.000	1
98-149	7.270	0.000	0.090	0.0	100.00	100.00	0.000	1
159-148	9.260	0.000	0.060	0.0	100.00	100.00	0.000	1
46-137	7.770	0.000	0.060	0.0	100.00	100.00	0.000	1
140-66	12.200	0.000	0.140	0.0	100.00	100.00	0.000	1
93-152	6.350	0.000	0.070	0.0	100.00	100.00	0.000	1
138-61	7.120	0.000	0.060	0.0	100.00	100.00	0.000	1
4-124	10.380	0.000	0.090	0.0	100.00	100.00	0.000	1
58-37	41.030	0.000	0.510	0.0	100.00	100.00	0.000	1
99-78	8.530	0.000	0.090	0.0	100.00	100.00	0.000	1
123-110	6.230	0.000	0.070	0.0	100.00	100.00	0.000	1
54-109	6.410	0.000	0.060	0.0	100.00	100.00	0.000	1
9-50	7.300	0.000	0.050	0.0	100.00	100.00	0.000	1
10-14	7.220	0.000	0.070	0.0	100.00	100.00	0.000	1
119-52	8.490	0.000	0.090	0.0	100.00	100.00	0.000	1
67-45	12.310	0.000	0.170	0.0	100.00	100.00	0.000	1
63-157	6.790	0.000	0.120	0.0	100.00	100.00	0.000	1
78-34	9.140	0.000	0.090	0.0	100.00	100.00	0.000	1
148-113	8.010	0.000	0.040	0.0	100.00	100.00	0.000	1
117-26	8.550	0.000	0.140	0.0	100.00	100.00	0.000	1
28-96	9.930	0.000	0.110	0.0	100.00	100.00	0.000	1
43-124	7.260	0.000	0.030	0.0	100.00	100.00	0.000	1
148-120	7.400	0.000	0.080	0.0	100.00	100.00	0.000	1
159-78	7.700	0.000	0.070	0.0	100.00	100.00	0.000	1
97-100	7.390	0.000	0.060	0.0	100.00	100.00	0.000	1
79-115	6.320	0.000	0.040	0.0	100.00	100.00	0.000	1
6-148	9.030	0.000	0.080	0.0	100.00	100.00	0.000	1
30-157	7.180	0.000	0.080	0.0	100.00	100.00	0.000	1
15-135	6.280	0.000	0.090	0.0	100.00	100.00	0.000	1
117-148	6.580	0.000	0.100	0.0	100.00	100.00	0.000	1
61-140	7.640	0.000	0.070	0.0	100.00	100.00	0.000	1
38-78	7.550	0.000	0.070	0.0	100.00	100.00	0.000	1
35-66	8.350	0.000	0.120	0.0	100.00	100.00	0.000	1
55-60	9.160	0.000	0.110	0.0	100.00	100.00	0.000	1
16-135	7.110	0.000	0.060	0.0	100.00	100.00	0.000	1
78-113	8.810	0.000	0.070	0.0	100.00	100.00	0.000	1
95-115	7.000	0.000	0.100	0.0	100.00	100.00	0.000	1
78-120	8.090	0.000	0.130	0.0	100.00	100.00	0.000	1
107-101	6.980	0.000	0.090	0.0	100.00	100.00	0.000	1
27-91	10.600	0.000	0.070	0.0	100.00	100.00	0.000	1
86-96	7.490	0.000	0.140	0.0	100.00	100.00	0.000	1
139-61	8.040	0.000	0.090	0.0	100.00	100.00	0.000	1
97-156	5.720	0.000	0.070	0.0	100.00	100.00	0.000	1
134-91	7.580	0.000	0.070	0.0	100.00	100.00	0.000	1
35-137	7.070	0.000	0.080	0.0	100.00	100.00	0.000	1
139-66	11.470	0.000	0.060	0.0	100.00	100.00	0.000	1
6-78	7.220	0.000	0.040	0.0	100.00	100.00	0.000	1
138-66	6.680	0.000	0.050	0.0	100.00	100.00	0.000	1
67-60	11.320	0.000	0.160	0.0	100.00	100.00	0.000	1
99-39	9.000	0.000	0.050	0.0	100.00	100.00	0.000	1
99-49	9.130	0.000	0.060	0.0	100.00	100.00	0.000	1
112-154	7.470	0.000	0.090	0.0	100.00	100.00	0.000	1
159-39	7.380	0.000	0.040	0.0	100.00	100.00	0.000	1
23-149	7.910	0.000	0.070	0.0	100.00	100.00	0.000	1
16-1	6.150	0.000	0.070	0.0	100.00	100.00	0.000	1
113-66	10.540	0.000	0.120	0.0	100.00	100.00	0.000	1
34-66	11.710	0.000	0.110	0.0	100.00	100.00	0.000	1
20-49	9.140	0.000	0.080	0.0	100.00	100.00	0.000	1
159-49	7.490	0.000	0.070	0.0	100.00	100.00	0.000	1
15-1	6.410	0.000	0.060	0.0	100.00	100.00	0.000	1
31-133	6.750	0.000	0.070	0.0	100.00	100.00	0.000	1
36-115	7.200	0.000	0.090	0.0	100.00	100.00	0.000	1
20-39	9.810	0.000	0.070	0.0	100.00	100.00	0.000	1
44-26	9.990	0.000	0.090	0.0	100.00	100.00	0.000	1
93-158	7.300	0.000	0.070	0.0	100.00	100.00	0.000	1
40-26	9.170	0.000	0.120	0.0	100.00	100.00	0.000	1
104-56	6.780	0.000	0.230	0.0	100.00	100.00	0.000	1
79-121	7.040	0.000	0.070	0.0	100.00	100.00	0.000	1
120-66	11.080	0.000	0.220	0.0	100.00	100.00	0.000	1
95-121	6.560	0.000	0.080	0.0	100.00	100.00	0.000	1
33-124	7.180	0.000	0.060	0.0	100.00	100.00	0.000	1
123-94	6.170	0.000	0.050	0.0	100.00	100.00	0.000	1
70-7	7.080	0.000	0.070	0.0	100.00	100.00	0.000	1
107-56	7.310	0.000	0.080	0.0	100.00	100.00	0.000	1
159-61	6.770	0.000	0.080	0.0	100.00	100.00	0.000	1
61-34	8.630	0.000	0.110	0.0	100.00	100.00	0.000	1
21-149	7.650	0.000	0.030	0.0	100.00	100.00	0.000	1
122-96	8.670	0.000	0.100	0.0	100.00	100.00	0.000	1
148-20	7.090	0.000	0.060	0.0	100.00	100.00	0.000	1
105-30	7.310	0.000	0.050	0.0	100.00	100.00	0.000	1
4-157	6.330	0.000	0.080	0.0	100.00	100.00	0.000	1
10-82	5.890	0.000	0.040	0.0	100.00	100.00	0.000	1
4-105	6.190	0.000	0.100	0.0	100.00	100.00	0.000	1
140-137	7.840	0.000	0.070	0.0	100.00	100.00	0.000	1
99-61	11.440	0.000	0.120	0.0	100.00	100.00	0.000	1
38-61	8.320	0.000	0.060	0.0	100.00	100.00	0.000	1
36-121	8.690	0.000	0.080	0.0	100.00	100.00	0.000	1
6-49	7.680	0.000	0.050	0.0	100.00	100.00	0.000	1
117-78	8.420	0.000	0.110	0.0	100.00	100.00	0.000	1
145-157	7.340	0.000	0.070	0.0	100.00	100.00	0.000	1
6-39	8.160	0.000	0.050	0.0	100.00	100.00	0.000	1
118-82	8.430	0.000	0.080	0.0	100.00	100.00	0.000	1
16-50	6.630	0.000	0.090	0.0	100.00	100.00	0.000	1
78-20	8.740	0.000	0.070	0.0	100.00	100.00	0.000	1
29-149	9.360	0.000	0.080	0.0	100.00	100.00	0.000	1
70-102	6.970	0.000	0.100	0.0	100.00	100.00	0.000	1
118-52	9.310	0.000	0.090	0.0	100.00	100.00	0.000	1
61-113	9.540	0.000	0.070	0.0	100.00	100.00	0.000	1
118-114	7.470	0.000	0.070	0.0	100.00	100.00	0.000	1
36-14	7.730	0.000	0.070	0.0	100.00	100.00	0.000	1
15-50	6.510	0.000	0.100	0.0	100.00	100.00	0.000	1
38-49	10.390	0.000	0.100	0.0	100.00	100.00	0.000	1
138-137	8.130	0.000	0.080	0.0	100.00	100.00	0.000	1
155-64	7.060	0.000	0.100	0.0	100.00	100.00	0.000	1
61-120	8.590	0.000	0.080	0.0	100.00	100.00	0.000	1
86-149	6.380	0.000	0.080	0.0	100.00	100.00	0.000	1
51-124	8.320	0.000	0.130	0.0	100.00	100.00	0.000	1
6-61	8.020	0.000	0.090	0.0	100.00	100.00	0.000	1
79-14	7.620	0.000	0.100	0.0	100.00	100.00	0.000	1
99-66	7.730	0.000	0.120	0.0	100.00	100.00	0.000	1
54-126	7.040	0.000	0.030	0.0	100.00	100.00	0.000	1
139-137	7.600	0.000	0.100	0.0	100.00	100.00	0.000	1
38-39	11.850	0.000	0.120	0.0	100.00	100.00	0.000	1
10-114	6.340	0.000	0.030	0.0	100.00	100.00	0.000	1
85-80	5.580	0.000	0.040	0.0	100.00	100.00	0.000	1
70-153	7.200	0.000	0.060	0.0	100.00	100.00	0.000	1
17-73	5.800	0.000	0.080	0.0	100.00	100.00	0.000	1
46-124	7.590	0.000	0.030	0.0	100.00	100.00	0.000	1
32-149	7.800	0.000	0.040	0.0	100.00	100.00	0.000	1
30-146	6.940	0.000	0.100	0.0	100.00	100.00	0.000	1
159-66	6.570	0.000	0.040	0.0	100.00	100.00	0.000	1
69-135	6.690	0.000	0.040	0.0	100.00	100.00	0.000	1
47-124	8.190	0.000	0.040	0.0	100.00	100.00	0.000	1
20-66	9.960	0.000	0.070	0.0	100.00	100.00	0.000	1
95-14	7.340	0.000	0.040	0.0	100.00	100.00	0.000	1
22-149	7.850	0.000	0.090	0.0	100.00	100.00	0.000	1
119-154	7.970	0.000	0.130	0.0	100.00	100.00	0.000	1
83-100	6.300	0.000	0.050	0.0	100.00	100.00	0.000	1
146-63	6.590	0.000	0.080	0.0	100.00	100.00	0.000	1
105-63	6.390	0.000	0.080	0.0	100.00	100.00	0.000	1
35-124	6.970	0.000	0.060	0.0	100.00	100.00	0.000	1
28-149	7.820	0.000	0.050	0.0	100.00	100.00	0.000	1
63-96	8.730	0.000	0.090	0.0	100.00	100.00	0.000	1
34-137	7.810	0.000	0.060	0.0	100.00	100.00	0.000	1
84-80	5.740	0.000	0.030	0.0	100.00	100.00	0.000	1
53-45	10.800	0.000	0.080	0.0	100.00	100.00	0.000	1
70-116	6.830	0.000	0.100	0.0	100.00	100.00	0.000	1
54-42	6.920	0.000	0.080	0.0	100.00	100.00	0.000	1
70-141	6.530	0.000	0.070	0.0	100.00	100.00	0.000	1
76-110	6.780	0.000	0.090	0.0	100.00	100.00	0.000	1
3-128	7.120	0.000	0.070	0.0	100.00	100.00	0.000	1
99-137	7.130	0.000	0.070	0.0	100.00	100.00	0.000	1
83-156	5.750	0.000	0.060	0.0	100.00	100.00	0.000	1
6-66	6.610	0.000	0.070	0.0	100.00	100.00	0.000	1
41-26	8.550	0.000	0.070	0.0	100.00	100.00	0.000	1
104-101	9.310	0.000	0.160	0.0	100.00	100.00	0.000	1
43-157	8.620	0.000	0.060	0.0	100.00	100.00	0.000	1
4-146	6.180	0.000	0.070	0.0	100.00	100.00	0.000	1
61-20	7.730	0.000	0.070	0.0	100.00	100.00	0.000	1
112-152	7.430	0.000	0.060	0.0	100.00	100.00	0.000	1
122-149	7.800	0.000	0.040	0.0	100.00	100.00	0.000	1
69-1	5.940	0.000	0.040	0.0	100.00	100.00	0.000	1
33-105	6.690	0.000	0.080	0.0	100.00	100.00	0.000	1
53-60	9.770	0.000	0.110	0.0	100.00	100.00	0.000	1
113-137	9.120	0.000	0.120	0.0	100.00	100.00	0.000	1
33-157	6.090	0.000	0.040	0.0	100.00	100.00	0.000	1
38-66	8.740	0.000	0.090	0.0	100.00	100.00	0.000	1
98-64	9.630	0.000	0.060	0.0	100.00	100.00	0.000	1
3-103	7.660	0.000	0.110	0.0	100.00	100.00	0.000	1
117-61	9.630	0.000	0.320	0.0	100.00	100.00	0.000	1
117-49	6.520	0.000	0.050	0.0	100.00	100.00	0.000	1
112-144	6.440	0.000	0.040	0.0	100.00	100.00	0.000	1
108-45	6.950	0.000	0.070	0.0	100.00	100.00	0.000	1
117-39	6.650	0.000	0.050	0.0	100.00	100.00	0.000	1
44-49	8.770	0.000	0.090	0.0	100.00	100.00	0.000	1
93-133	6.420	0.000	0.050	0.0	100.00	100.00	0.000	1
38-137	6.260	0.000	0.070	0.0	100.00	100.00	0.000	1
120-137	8.640	0.000	0.060	0.0	100.00	100.00	0.000	1
97-135	5.860	0.000	0.040	0.0	100.00	100.00	0.000	1
10-52	7.210	0.000	0.100	0.0	100.00	100.00	0.000	1
40-39	8.930	0.000	0.100	0.0	100.00	100.00	0.000	1
5-45	7.580	0.000	0.060	0.0	100.00	100.00	0.000	1
40-49	8.950	0.000	0.080	0.0	100.00	100.00	0.000	1
44-39	10.010	0.000	0.090	0.0	100.00	100.00	0.000	1
81-110	5.840	0.000	0.060	0.0	100.00	100.00	0.000	1
148-44	7.000	0.000	0.070	0.0	100.00	100.00	0.000	1
95-82	8.300	0.000	0.060	0.0	100.00	100.00	0.000	1
155-91	6.990	0.000	0.040	0.0	100.00	100.00	0.000	1
69-50	6.830	0.000	0.080	0.0	100.00	100.00	0.000	1
148-40	6.920	0.000	0.070	0.0	100.00	100.00	0.000	1
27-115	7.820	0.000	0.060	0.0	100.00	100.00	0.000	1
17-151	4.940	0.000	0.050	0.0	100.00	100.00	0.000	1
23-64	9.240	0.000	0.050	0.0	100.00	100.00	0.000	1
132-110	5.930	0.000	0.040	0.0	100.00	100.00	0.000	1
79-82	9.370	0.000	0.090	0.0	100.00	100.00	0.000	1
159-137	9.980	0.000	0.100	0.0	100.00	100.00	0.000	1
30-96	8.840	0.000	0.040	0.0	100.00	100.00	0.000	1
134-121	6.680	0.000	0.080	0.0	100.00	100.00	0.000	1
76-94	6.010	0.000	0.060	0.0	100.00	100.00	0.000	1
70-109	7.670	0.000	0.060	0.0	100.00	100.00	0.000	1
145-96	9.110	0.000	0.070	0.0	100.00	100.00	0.000	1
146-145	6.590	0.000	0.050	0.0	100.00	100.00	0.000	1
105-145	5.880	0.000	0.030	0.0	100.00	100.00	0.000	1
108-60	6.000	0.000	0.050	0.0	100.00	100.00	0.000	1
78-44	8.230	0.000	0.080	0.0	100.00	100.00	0.000	1
95-114	6.520	0.000	0.060	0.0	100.00	100.00	0.000	1
6-137	9.240	0.000	0.100	0.0	100.00	100.00	0.000	1
27-121	6.960	0.000	0.080	0.0	100.00	100.00	0.000	1
79-114	7.370	0.000	0.050	0.0	100.00	100.00	0.000	1
35-105	6.280	0.000	0.060	0.0	100.00	100.00	0.000	1
140-124	8.350	0.000	0.080	0.0	100.00	100.00	0.000	1
78-40	8.220	0.000	0.090	0.0	100.00	100.00	0.000	1
97-1	7.120	0.000	0.070	0.0	100.00	100.00	0.000	1
119-152	7.000	0.000	0.080	0.0	100.00	100.00	0.000	1
21-64	7.970	0.000	0.120	0.0	100.00	100.00	0.000	1
119-144	6.430	0.000	0.070	0.0	100.00	100.00	0.000	1
134-115	14.230	0.000	0.230	0.0	100.00	100.00	0.000	1
5-60	7.900	0.000	0.040	0.0	100.00	100.00	0.000	1
51-157	7.560	0.000	0.070	0.0	100.00	100.00	0.000	1
107-100	7.110	0.000	0.090	0.0	100.00	100.00	0.000	1
35-157	6.230	0.000	0.080	0.0	100.00	100.00	0.000	1
123-73	5.970	0.000	0.090	0.0	100.00	100.00	0.000	1
47-157	7.180	0.000	0.150	0.0	100.00	100.00	0.000	1
36-82	7.540	0.000	0.110	0.0	100.00	100.00	0.000	1
46-157	7.410	0.000	0.030	0.0	100.00	100.00	0.000	1
123-151	5.680	0.000	0.050	0.0	100.00	100.00	0.000	1
118-154	7.280	0.000	0.100	0.0	100.00	100.00	0.000	1
27-14	7.360	0.000	0.030	0.0	100.00	100.00	0.000	1
98-91	8.530	0.000	0.070	0.0	100.00	100.00	0.000	1
139-124	7.930	0.000	0.130	0.0	100.00	100.00	0.000	1
36-114	6.990	0.000	0.100	0.0	100.00	100.00	0.000	1
134-14	6.410	0.000	0.030	0.0	100.00	100.00	0.000	1
29-64	8.780	0.000	0.050	0.0	100.00	100.00	0.000	1
31-7	7.580	0.000	0.050	0.0	100.00	100.00	0.000	1
